s,x_right,y_right,x_left,y_left,psi_center,kappa_center,v_ref
495.0,495.0,-2.868201118299413,495.0,0.8317988817005875,-0.008650728515004577,6.279942288921126e-05,33.0
496.0,496.0,-2.876820658893033,496.0,0.8231793411069674,-0.008587659912591136,6.333115215401485e-05,33.0
497.0,497.0,-2.8853768603516556,497.0,0.8146231396483443,-0.008524061540013374,6.385897668571048e-05,33.0
498.0,498.0,-2.893869194888471,498.0,0.806130805111529,-0.008459937319109928,6.438286388955533e-05,33.0
499.0,499.0,-2.9022971386562837,499.0,0.7977028613437165,-0.008395291204180547,6.490278141247807e-05,33.0
500.0,500.0,-2.9106601717798206,500.0,0.7893398282201793,-0.00833012718174325,6.541869714521596e-05,33.0
501.0,501.0,-2.9189577783878082,501.0,0.781042221612192,-0.008264449270288814,6.593057922527174e-05,33.0
502.0,502.0,-2.9271894466447836,502.0,0.7728105533552165,-0.008198261520032031,6.64383960366677e-05,33.0
503.0,503.0,-2.935354668782674,503.0,0.7646453312173263,-0.008131568012666701,6.69421162135231e-05,33.0
504.0,504.0,-2.9434529411321178,504.0,0.7565470588678826,-0.008064372861109757,6.744170864307065e-05,33.0
505.0,505.0,-2.9514837641535285,505.0,0.7485162358464719,-0.007996680209250233,6.793714246502247e-05,33.0
506.0,506.0,-2.9594466424679147,506.0,0.7405533575320855,-0.007928494231694682,6.84283870749288e-05,33.0
507.0,507.0,-2.967341084887433,507.0,0.7326589151125673,-0.007859819133509445,6.891541212647451e-05,33.0
508.0,508.0,-2.9751666044456897,508.0,0.7248333955543107,-0.007790659149961489,6.93981875323424e-05,33.0
509.0,509.0,-2.9829227184277753,509.0,0.7170772815722251,-0.0077210185462589665,6.987668346679848e-05,33.0
510.0,510.0,-2.990608948400047,510.0,0.7093910515999533,-0.007650901617286908,7.03508703674914e-05,33.0
511.0,511.0,-2.998224820239632,511.0,0.701775179760368,-0.0075803126873442,7.082071893653893e-05,33.0
512.0,512.0,-3.0057698641636845,512.0,0.6942301358363159,-0.00750925610987712,7.128620014371961e-05,33.0
513.0,513.0,-3.013243614758352,513.0,0.6867563852416483,-0.007437736267209954,7.174728522717337e-05,33.0
514.0,514.0,-3.020645611007495,514.0,0.6793543889925053,-0.00736575757027715,7.220394569536941e-05,33.0
515.0,515.0,-3.0279753963211173,515.0,0.6720246036788828,-0.007293324458350019,7.265615332958177e-05,33.0
516.0,516.0,-3.035232518563536,516.0,0.6647674814364644,-0.007220441398763959,7.310388018547634e-05,33.0
517.0,517.0,-3.042416530081266,517.0,0.6575834699187344,-0.007147112886642002,7.354709859341645e-05,33.0
518.0,518.0,-3.049526987730636,518.0,0.6504730122693643,-0.0070733434446214475,7.398578116166087e-05,33.0
519.0,519.0,-3.0565634529051273,519.0,0.6434365470948729,-0.006999137622571036,7.441990077883881e-05,33.0
520.0,520.0,-3.0635254915624213,520.0,0.6364745084375789,-0.006924499997312653,7.484943061348316e-05,33.0
521.0,521.0,-3.0704126742511813,521.0,0.6295873257488191,-0.006849435172339457,7.527434411711333e-05,33.0
522.0,522.0,-3.077224576137535,522.0,0.622775423862465,-0.00677394777753144,7.569461502565811e-05,33.0
523.0,523.0,-3.0839607770312902,523.0,0.6160392229687102,-0.0066980424688707334,7.611021736099051e-05,33.0
524.0,524.0,-3.0906208614118427,524.0,0.6093791385881575,-0.00662172392815412,7.652112543256595e-05,33.0
525.0,525.0,-3.097204418453818,525.0,0.6027955815461821,-0.006544996862705084,7.692731383956813e-05,33.0
526.0,526.0,-3.1037110420524057,526.0,0.5962889579475943,-0.006467866005082058,7.7328757471276e-05,33.0
527.0,527.0,-3.110140330848413,527.0,0.5898596691515872,-0.0063903361127897575,7.772543150948505e-05,33.0
528.0,528.0,-3.116491888253023,528.0,0.5835081117469771,-0.0063124119679826085,7.811731143053975e-05,33.0
529.0,529.0,-3.1227653224722554,529.0,0.5772346775277448,-0.006234098377172044,7.850437300586669e-05,33.0
530.0,530.0,-3.128960246531139,530.0,0.5710397534688616,-0.006155400170928884,7.888659230428551e-05,33.0
531.0,531.0,-3.135076278297574,531.0,0.5649237217024259,-0.006076322203586035,7.926394569271126e-05,33.0
532.0,532.0,-3.1411130405059158,532.0,0.5588869594940846,-0.005996869352939487,7.963640983846332e-05,33.0
533.0,533.0,-3.1470701607802325,533.0,0.5529298392197677,-0.005917046519946421,8.000396171018845e-05,33.0
534.0,534.0,-3.152947271657287,534.0,0.5470527283427133,-0.0058368586284243806,8.036657857967356e-05,33.0
535.0,535.0,-3.1587440106091957,535.0,0.5412559893908044,-0.005756310624745778,8.072423802304388e-05,33.0
536.0,536.0,-3.1644600200657953,536.0,0.5355399799342049,-0.0056754074775346944,8.107691792202145e-05,33.0
537.0,537.0,-3.1700949474366977,537.0,0.5299050525633022,-0.005594154177358888,8.142459646590175e-05,33.0
538.0,538.0,-3.17564844513304,538.0,0.5243515548669602,-0.0055125557364226665,8.176725215242179e-05,33.0
539.0,539.0,-3.181120170588925,539.0,0.5188798294110752,-0.0054306171882571854,8.210486378918169e-05,33.0
540.0,540.0,-3.1865097862825515,540.0,0.5134902137174486,-0.005348343587410497,8.243741049506781e-05,33.0
541.0,541.0,-3.1918169597570376,541.0,0.5081830402429626,-0.005265740009135025,8.276487170178708e-05,33.0
542.0,542.0,-3.197041363640923,542.0,0.502958636359077,-0.0051828115490745695,8.308722715462122e-05,33.0
543.0,543.0,-3.2021826756683685,543.0,0.4978173243316317,-0.005099563322950296,8.340445691457162e-05,33.0
544.0,544.0,-3.2072405786990297,544.0,0.4927594213009707,-0.005016000466243476,8.371654135839512e-05,33.0
545.0,545.0,-3.2122147607376217,545.0,0.4877852392623785,-0.004932128133881421,8.402346118074541e-05,33.0
546.0,546.0,-3.2171049149531683,546.0,0.4828950850468321,-0.004847951499915968,8.432519739570497e-05,33.0
547.0,547.0,-3.22191073969792,547.0,0.4780892603020801,-0.004763475757206373,8.462173133671088e-05,33.0
548.0,548.0,-3.226631938525972,548.0,0.4733680614740283,-0.004678706117097964,8.49130446591402e-05,33.0
549.0,549.0,-3.2312682202115393,549.0,0.4687317797884609,-0.004593647809099887,8.519911934034247e-05,33.0
550.0,550.0,-3.23581929876693,550.0,0.4641807012330701,-0.004508306080563718,8.547993768117149e-05,33.0
551.0,551.0,-3.240284893460181,551.0,0.4597151065398193,-0.004422686196358166,8.575548230796304e-05,33.0
552.0,552.0,-3.2446647288323773,552.0,0.45533527116762285,-0.00433679343854375,8.602573617228802e-05,33.0
553.0,553.0,-3.248958534714641,553.0,0.45104146528535916,-0.00425063310604802,8.629068255214978e-05,33.0
554.0,554.0,-3.253166046244801,554.0,0.4468339537551991,-0.00416421051433786,8.655030505462668e-05,33.0
555.0,555.0,-3.2572870038837265,555.0,0.4427129961162737,-0.004077530995089444,8.680458761501347e-05,33.0
556.0,556.0,-3.2613211534313384,556.0,0.43867884656866196,-0.003990599895862278,8.705351449846427e-05,33.0
557.0,557.0,-3.2652682460422904,557.0,0.4347317539577096,-0.0039034225797658895,8.729707030190875e-05,33.0
558.0,558.0,-3.269128038241318,558.0,0.43087196175868225,-0.0038160044251300605,8.753523995358265e-05,33.0
559.0,559.0,-3.272900291938257,559.0,0.42709970806174313,-0.0037283508251724747,8.776800871500248e-05,33.0
560.0,560.0,-3.27658477444273,560.0,0.42341522555726985,-0.003640467187665018,8.799536218143788e-05,33.0
561.0,561.0,-3.280181258478502,561.0,0.41981874152149823,-0.0035523589346005057,8.821728628293948e-05,33.0
562.0,562.0,-3.2836895221974953,562.0,0.41631047780250485,-0.003464031501856943,8.843376728542232e-05,33.0
563.0,563.0,-3.287109349193479,563.0,0.4128906508065211,-0.003375490338862105,8.864479179102702e-05,33.0
564.0,564.0,-3.290440528515415,564.0,0.4095594714845854,-0.0032867409082570956,8.885034673942446e-05,33.0
565.0,565.0,-3.2936828546804713,565.0,0.4063171453195289,-0.003197788685558334,8.905041940884138e-05,33.0
566.0,566.0,-3.2968361276866975,566.0,0.40316387231330264,-0.003108639158819081,8.924499741614226e-05,33.0
567.0,567.0,-3.2999001530253613,567.0,0.40009984697463885,-0.0030192978282912804,8.943406871813261e-05,33.0
568.0,568.0,-3.302874741692947,568.0,0.39712525830705303,-0.002929770206084495,8.96176216123619e-05,33.0
569.0,569.0,-3.305759710202814,569.0,0.39424028979718617,-0.0028400618158261593,8.979564473753489e-05,33.0
570.0,570.0,-3.3085548805965153,570.0,0.3914451194034849,-0.00275017819231971,8.996812707442607e-05,33.0
571.0,571.0,-3.3112600804547743,571.0,0.38873991954522613,-0.002660124881203025,9.013505794673579e-05,33.0
572.0,572.0,-3.3138751429081212,572.0,0.3861248570918787,-0.0025699074386048575,9.029642702177787e-05,33.0
573.0,573.0,-3.3163999066471863,573.0,0.38360009335281386,-0.0024795314308019164,9.04522243103925e-05,33.0
574.0,574.0,-3.318834215932649,574.0,0.38116578406735124,-0.002389002433875488,9.06024401683552e-05,33.0
575.0,575.0,-3.3211779206048457,575.0,0.37882207939515444,-0.0022983260333657132,9.074706529706377e-05,33.0
576.0,576.0,-3.323430876093033,576.0,0.37656912390696706,-0.0022075078239268504,9.088609074394769e-05,33.0
577.0,577.0,-3.3255929434243043,577.0,0.37440705657569606,-0.0021165534089807466,9.101950790248802e-05,33.0
578.0,578.0,-3.327663989232161,578.0,0.3723360107678393,-0.0020254684003720735,9.114730851329014e-05,33.0
579.0,579.0,-3.3296438857647432,579.0,0.3703561142352567,-0.0019342584180196667,9.126948466499181e-05,33.0
580.0,580.0,-3.3315325108927065,580.0,0.36846748910729366,-0.0018429290895699574,9.138602879372493e-05,33.0
581.0,581.0,-3.333329748116757,581.0,0.3666702518832434,-0.0017514860500494,9.149693368463086e-05,33.0
582.0,582.0,-3.335035486574836,582.0,0.364964513425164,-0.001659934941514884,9.160219247187751e-05,33.0
583.0,583.0,-3.336649621048962,583.0,0.36335037895103817,-0.0015682814127061387,9.170179863884071e-05,33.0
584.0,584.0,-3.338172051971717,584.0,0.36182794802828355,-0.0014765311186957933,9.179574601889682e-05,33.0
585.0,585.0,-3.3396026854323893,585.0,0.3603973145676109,-0.0013846897205402051,9.188402879565793e-05,33.0
586.0,586.0,-3.3409414331827696,586.0,0.3590585668172308,-0.0012927628849290587,9.196664150348517e-05,33.0
587.0,587.0,-3.3421882126425895,587.0,0.3578117873574107,-0.001200756283835177,9.204357902761245e-05,33.0
588.0,588.0,-3.34334294690462,588.0,0.3566570530953803,-0.001108675594163881,9.211483660482388e-05,33.0
589.0,589.0,-3.3444055647394118,589.0,0.3555944352605882,-0.0010165264974014538,9.218040982329818e-05,33.0
590.0,590.0,-3.3453760005996918,590.0,0.3546239994003082,-0.0009243146792648184,9.224029462300771e-05,33.0
591.0,591.0,-3.3462541946244055,591.0,0.35374580537559486,-0.0008320458293492112,9.229448729644909e-05,33.0
592.0,592.0,-3.3470400926424073,592.0,0.35295990735759264,-0.000739725640776404,9.234298448820811e-05,33.0
593.0,593.0,-3.347733646175807,593.0,0.352266353824193,-0.0006473598098432542,9.238578319574416e-05,33.0
594.0,594.0,-3.3483348124429555,594.0,0.3516651875570447,-0.0005549540356683624,9.242288076928653e-05,33.0
595.0,595.0,-3.3488435543610846,595.0,0.35115644563891535,-0.0004625140198408349,9.24542749115074e-05,33.0
596.0,596.0,-3.349259840548598,596.0,0.3507401594514026,-0.00037004546606759966,9.247996367880365e-05,33.0
597.0,597.0,-3.349583645327001,597.0,0.35041635467299903,-0.0002775540798196082,9.249994548102433e-05,33.0
598.0,598.0,-3.349814948722491,598.0,0.3501850512775089,-0.00018504556797970025,9.251421908069673e-05,33.0
599.0,599.0,-3.3499537364671848,599.0,0.3500462635328154,-9.252563849035554e-05,9.252278359380664e-05,33.0
600.0,600.0,-3.35,600.0,0.3500000000000001,0.0,9.252563849041105e-05,33.0
601.0,601.0,-3.3499537364671848,601.0,0.3500462635328154,9.252563849046657e-05,9.252278359380664e-05,33.0
602.0,602.0,-3.349814948722491,602.0,0.3501850512775091,0.00018504556797970025,9.25142190805857e-05,33.0
603.0,603.0,-3.349583645327001,603.0,0.35041635467299903,0.00027755407981949716,9.249994548102433e-05,33.0
604.0,604.0,-3.349259840548598,604.0,0.3507401594514026,0.00037004546606759966,9.247996367897018e-05,33.0
605.0,605.0,-3.3488435543610846,605.0,0.35115644563891535,0.00046251401984105694,9.24542749115074e-05,33.0
606.0,606.0,-3.348334812442955,606.0,0.3516651875570451,0.0005549540356683624,9.242288076906448e-05,33.0
607.0,607.0,-3.347733646175807,607.0,0.352266353824193,0.0006473598098430322,9.238578319574416e-05,33.0
608.0,608.0,-3.3470400926424073,608.0,0.35295990735759264,0.000739725640776404,9.234298448837464e-05,33.0
609.0,609.0,-3.3462541946244055,609.0,0.35374580537559486,0.0008320458293493222,9.22944872965046e-05,33.0
610.0,610.0,-3.3453760005996918,610.0,0.3546239994003084,0.0009243146792649294,9.224029462289669e-05,33.0
611.0,611.0,-3.3444055647394118,611.0,0.3555944352605884,0.0010165264974013428,9.218040982313165e-05,33.0
612.0,612.0,-3.34334294690462,612.0,0.3566570530953803,0.001108675594163659,9.211483660487939e-05,33.0
613.0,613.0,-3.34218821264259,613.0,0.3578117873574105,0.001200756283835177,9.204357902777898e-05,33.0
614.0,614.0,-3.3409414331827696,614.0,0.3590585668172308,0.0012927628849291697,9.196664150348517e-05,33.0
615.0,615.0,-3.3396026854323893,615.0,0.3603973145676109,0.0013846897205402051,9.188402879554691e-05,33.0
616.0,616.0,-3.338172051971717,616.0,0.36182794802828355,0.0014765311186956823,9.179574601889682e-05,33.0
617.0,617.0,-3.336649621048962,617.0,0.36335037895103794,0.0015682814127061387,9.170179863889622e-05,33.0
618.0,618.0,-3.335035486574836,618.0,0.364964513425164,0.001659934941514884,9.160219247187751e-05,33.0
619.0,619.0,-3.333329748116757,619.0,0.3666702518832432,0.0017514860500494,9.149693368474189e-05,33.0
620.0,620.0,-3.3315325108927065,620.0,0.36846748910729366,0.0018429290895701795,9.138602879366942e-05,33.0
621.0,621.0,-3.3296438857647432,621.0,0.37035611423525694,0.0019342584180195557,9.126948466488079e-05,33.0
622.0,622.0,-3.3276639892321613,622.0,0.37233601076783907,0.0020254684003720735,9.114730851334565e-05,33.0
623.0,623.0,-3.325592943424304,623.0,0.3744070565756963,0.0021165534089807466,9.101950790237699e-05,33.0
624.0,624.0,-3.3234308760930333,624.0,0.37656912390696684,0.0022075078239266284,9.08860907440032e-05,33.0
625.0,625.0,-3.321177920604846,625.0,0.3788220793951542,0.0022983260333658243,9.07470652972303e-05,33.0
626.0,626.0,-3.318834215932649,626.0,0.38116578406735124,0.002389002433875599,9.060244016824418e-05,33.0
627.0,627.0,-3.3163999066471863,627.0,0.38360009335281386,0.0024795314308018053,9.045222431028148e-05,33.0
628.0,628.0,-3.3138751429081217,628.0,0.3861248570918785,0.0025699074386047465,9.029642702194439e-05,33.0
629.0,629.0,-3.3112600804547743,629.0,0.3887399195452259,0.002660124881203247,9.013505794684681e-05,33.0
630.0,630.0,-3.308554880596515,630.0,0.39144511940348514,0.002750178192319821,8.996812707431505e-05,33.0
631.0,631.0,-3.305759710202814,631.0,0.39424028979718617,0.0028400618158261593,8.979564473742387e-05,33.0
632.0,632.0,-3.302874741692947,632.0,0.39712525830705325,0.002929770206084384,8.96176216123619e-05,33.0
633.0,633.0,-3.2999001530253613,633.0,0.40009984697463863,0.0030192978282912804,8.94340687181881e-05,33.0
634.0,634.0,-3.2968361276866975,634.0,0.40316387231330286,0.003108639158819081,8.924499741608675e-05,33.0
635.0,635.0,-3.2936828546804717,635.0,0.40631714531952867,0.003197788685558223,8.905041940884138e-05,33.0
636.0,636.0,-3.290440528515415,636.0,0.4095594714845854,0.0032867409082570956,8.885034673947997e-05,33.0
637.0,637.0,-3.2871093491934795,637.0,0.4128906508065209,0.003375490338862105,8.86447917909715e-05,33.0
638.0,638.0,-3.2836895221974953,638.0,0.41631047780250485,0.003464031501856832,8.84337672853113e-05,33.0
639.0,639.0,-3.2801812584785024,639.0,0.4198187415214978,0.0035523589346002837,8.821728628310601e-05,33.0
640.0,640.0,-3.276584774442731,640.0,0.4234152255572694,0.00364046718766524,8.799536218160441e-05,33.0
641.0,641.0,-3.272900291938257,641.0,0.42709970806174313,0.0037283508251725857,8.776800871494697e-05,33.0
642.0,642.0,-3.269128038241318,642.0,0.43087196175868203,0.0038160044251301715,8.753523995352714e-05,33.0
643.0,643.0,-3.2652682460422904,643.0,0.4347317539577098,0.0039034225797658895,8.729707030185323e-05,33.0
644.0,644.0,-3.2613211534313384,644.0,0.43867884656866174,0.003990599895862278,8.705351449846427e-05,33.0
645.0,645.0,-3.257287003883726,645.0,0.4427129961162739,0.004077530995089444,8.680458761490245e-05,33.0
646.0,646.0,-3.253166046244801,646.0,0.44683395375519885,0.004164210514337638,8.655030505468219e-05,33.0
647.0,647.0,-3.2489585347146415,647.0,0.45104146528535893,0.004250633106048131,8.629068255220528e-05,33.0
648.0,648.0,-3.2446647288323773,648.0,0.45533527116762285,0.004336793438543639,8.6025736172177e-05,33.0
649.0,649.0,-3.2402848934601813,649.0,0.45971510653981884,0.004422686196358055,8.575548230812957e-05,33.0
650.0,650.0,-3.2358192987669305,650.0,0.46418070123306987,0.00450830608056394,8.547993768128251e-05,33.0
651.0,651.0,-3.2312682202115393,651.0,0.4687317797884609,0.004593647809099998,8.519911934023144e-05,33.0
652.0,652.0,-3.226631938525972,652.0,0.4733680614740283,0.004678706117097964,8.491304465919571e-05,33.0
653.0,653.0,-3.22191073969792,653.0,0.4780892603020801,0.004763475757206595,8.462173133659986e-05,33.0
654.0,654.0,-3.2171049149531674,654.0,0.48289508504683254,0.004847951499915746,8.432519739542741e-05,33.0
655.0,655.0,-3.212214760737622,655.0,0.48778523926237805,0.004932128133881088,8.402346118107847e-05,33.0
656.0,656.0,-3.2072405786990297,656.0,0.4927594213009705,0.00501600046624392,8.371654135856165e-05,33.0
657.0,657.0,-3.202182675668368,657.0,0.49781732433163217,0.005099563322950296,8.340445691412755e-05,33.0
658.0,658.0,-3.197041363640923,658.0,0.5029586363590768,0.005182811549074125,8.308722715445468e-05,33.0
659.0,659.0,-3.191816959757038,659.0,0.5081830402429621,0.005265740009134692,8.276487170217566e-05,33.0
660.0,660.0,-3.1865097862825524,660.0,0.5134902137174477,0.00534834358741083,8.243741049540088e-05,33.0
661.0,661.0,-3.1811201705889247,661.0,0.5188798294110755,0.0054306171882575185,8.210486378884862e-05,33.0
662.0,662.0,-3.1756484451330405,662.0,0.52435155486696,0.005512555736422333,8.176725215242179e-05,33.0
663.0,663.0,-3.1700949474366986,663.0,0.5299050525633018,0.005594154177359221,8.14245964661793e-05,33.0
664.0,664.0,-3.164460020065795,664.0,0.5355399799342053,0.0056754074775349165,8.107691792163288e-05,33.0
665.0,665.0,-3.1587440106091957,665.0,0.5412559893908044,0.005756310624745334,8.072423802271082e-05,33.0
666.0,666.0,-3.152947271657287,666.0,0.5470527283427129,0.0058368586284239365,8.036657858006213e-05,33.0
667.0,667.0,-3.1470701607802334,667.0,0.5529298392197668,0.005917046519946754,8.000396171057703e-05,33.0
668.0,668.0,-3.1411130405059153,668.0,0.5588869594940848,0.00599686935293982,7.963640983818578e-05,33.0
669.0,669.0,-3.1350762782975745,669.0,0.5649237217024257,0.006076322203585813,7.92639456923227e-05,33.0
670.0,670.0,-3.128960246531139,670.0,0.5710397534688614,0.00615540017092844,7.888659230456305e-05,33.0
671.0,671.0,-3.1227653224722562,671.0,0.5772346775277437,0.006234098377172377,7.850437300636628e-05,33.0
672.0,672.0,-3.1164918882530226,672.0,0.5835081117469776,0.006312411967983164,7.81173114302067e-05,33.0
673.0,673.0,-3.110140330848413,673.0,0.5898596691515872,0.0063903361127894244,7.772543150931853e-05,33.0
674.0,674.0,-3.103711042052406,674.0,0.5962889579475941,0.00646786600508228,7.732875747138701e-05,33.0
675.0,675.0,-3.097204418453818,675.0,0.6027955815461825,0.006544996862704973,7.692731383929058e-05,33.0
676.0,676.0,-3.090620861411843,676.0,0.6093791385881571,0.006621723928153787,7.652112543251044e-05,33.0
677.0,677.0,-3.0839607770312902,677.0,0.6160392229687099,0.006698042468870511,7.611021736137907e-05,33.0
678.0,678.0,-3.077224576137536,678.0,0.6227754238624641,0.006773947777531884,7.569461502588016e-05,33.0
679.0,679.0,-3.0704126742511804,679.0,0.6295873257488198,0.006849435172339679,7.527434411661374e-05,33.0
680.0,680.0,-3.0635254915624217,680.0,0.6364745084375785,0.006924499997312098,7.484943061320563e-05,33.0
681.0,681.0,-3.0565634529051278,681.0,0.6434365470948724,0.006999137622570703,7.44199007793384e-05,33.0
682.0,682.0,-3.049526987730637,682.0,0.6504730122693632,0.0070733434446218916,7.398578116199394e-05,33.0
683.0,683.0,-3.0424165300812653,683.0,0.6575834699187348,0.007147112886642335,7.354709859280584e-05,33.0
684.0,684.0,-3.0352325185635363,684.0,0.6647674814364639,0.0072204413987631815,7.310388018553185e-05,33.0
685.0,685.0,-3.0279753963211187,685.0,0.6720246036788817,0.007293324458350463,7.265615333024788e-05,33.0
686.0,686.0,-3.0206456110074944,686.0,0.6793543889925058,0.007365757570277705,7.220394569498085e-05,33.0
687.0,687.0,-3.013243614758352,687.0,0.6867563852416483,0.007437736267209621,7.174728522656276e-05,33.0
688.0,688.0,-3.0057698641636845,688.0,0.6942301358363157,0.007509256109876454,7.128620014405267e-05,33.0
689.0,689.0,-2.9982248202396335,689.0,0.7017751797603666,0.007580312687344533,7.082071893703807e-05,33.0
690.0,690.0,-2.9906089484000464,690.0,0.7093910515999537,0.00765090161728724,7.035087036699182e-05,33.0
691.0,691.0,-2.982922718427776,691.0,0.7170772815722244,0.0077210185462583,6.98766834666324e-05,33.0
692.0,692.0,-2.9751666044456906,692.0,0.7248333955543098,0.007790659149961489,6.939818753289748e-05,33.0
693.0,693.0,-2.9673410848874333,693.0,0.7326589151125666,0.00785981913350989,6.891541212647451e-05,33.0
694.0,694.0,-2.9594466424679147,694.0,0.7405533575320855,0.007928494231694682,6.842838707448472e-05,33.0
695.0,695.0,-2.951483764153529,695.0,0.7485162358464712,0.007996680209249788,6.793714246524451e-05,33.0
696.0,696.0,-2.9434529411321186,696.0,0.7565470588678818,0.0080643728611102,6.744170864357024e-05,33.0
697.0,697.0,-2.935354668782674,697.0,0.7646453312173265,0.008131568012667257,6.694211621307902e-05,33.0
698.0,698.0,-2.9271894466447836,698.0,0.7728105533552168,0.008198261520031587,6.643839603589057e-05,33.0
699.0,699.0,-2.918957778387809,699.0,0.7810422216121913,0.008264449270287815,6.593057922571581e-05,33.0
700.0,700.0,-2.9106601717798224,700.0,0.7893398282201776,0.008330127181743694,6.541869714599309e-05,33.0
701.0,701.0,-2.9022971386562837,701.0,0.7977028613437167,0.008395291204181102,6.49027814119785e-05,33.0
702.0,702.0,-2.893869194888472,702.0,0.8061308051115283,0.008459937319109373,6.438286388927779e-05,33.0
703.0,703.0,-2.8853768603516565,703.0,0.8146231396483434,0.008524061540013374,6.385897668626557e-05,33.0
704.0,704.0,-2.8768206588930334,704.0,0.8231793411069668,0.00858765991259169,6.333115215395933e-05,33.0
705.0,705.0,-2.8682011182994125,705.0,0.8317988817005877,0.008650728515004466,6.279942288865617e-05,33.0
706.0,706.0,-2.8595187702646605,706.0,0.8404812297353397,0.00871326345811688,6.226382172649751e-05,33.0
707.0,707.0,-2.8507741503569006,707.0,0.8492258496430996,0.008775260885736127,6.172438173806518e-05,33.0
708.0,708.0,-2.8419677979854776,708.0,0.8580322020145227,0.008836716974844104,6.118113623085575e-05,33.0
709.0,709.0,-2.833100256367691,709.0,0.866899743632309,0.008897627935839354,6.063411874934638e-05,33.0
710.0,710.0,-2.8241720724952764,710.0,0.8758279275047239,0.008957990012769895,6.008336306633837e-05,33.0
711.0,711.0,-2.815183797100669,711.0,0.8848162028993314,0.009017799483557866,5.952890318308155e-05,33.0
712.0,712.0,-2.8061359846230345,712.0,0.8938640153769658,0.009077052660232617,5.8970773331141534e-05,33.0
713.0,713.0,-2.797029193174067,713.0,0.9029708068259332,0.009135745889159103,5.8409007967464656e-05,33.0
714.0,714.0,-2.7878639845035584,714.0,0.9121360154964415,0.009193875551261116,5.784364176892969e-05,33.0
715.0,715.0,-2.7786409239647503,715.0,0.9213590760352498,0.009251438062238788,5.727470963449078e-05,33.0
716.0,716.0,-2.7693605804794648,716.0,0.9306394195205354,0.009308429872796129,5.670224668482598e-05,33.0
717.0,717.0,-2.7600235265029998,717.0,0.9399764734970002,0.009364847468857832,5.6126288254918345e-05,33.0
718.0,718.0,-2.7506303379888273,718.0,0.9493696620111729,0.009420687371781982,5.5546869892402394e-05,33.0
719.0,719.0,-2.7411815943530575,719.0,0.9588184056469427,0.009475946138573568,5.496402735868352e-05,33.0
720.0,720.0,-2.7316778784387097,720.0,0.9683221215612903,0.009530620362099436,5.437779662765534e-05,33.0
721.0,721.0,-2.7221197764797465,721.0,0.9778802235202535,0.009584706671299242,5.378821387810654e-05,33.0
722.0,722.0,-2.712507878064918,722.0,0.9874921219350821,0.009638201731385234,5.319531549307265e-05,33.0
723.0,723.0,-2.702842776101396,723.0,0.9971572238986044,0.009691102244051912,5.2599138062020836e-05,33.0
724.0,724.0,-2.6931250667781965,724.0,1.0068749332218039,0.009743404947680183,5.199971837536769e-05,33.0
725.0,725.0,-2.6833553495294042,725.0,1.016644650470596,0.009795106617536067,5.1397093419171754e-05,33.0
726.0,726.0,-2.673534226997197,726.0,1.026465773002803,0.009846204065964242,5.0791300376986795e-05,33.0
727.0,727.0,-2.6636623049946784,727.0,1.0363376950053218,0.009896694142590461,5.018237662979609e-05,33.0
728.0,728.0,-2.6537401924684954,728.0,1.0462598075315046,0.009946573734514973,4.957035974709932e-05,33.0
729.0,729.0,-2.6437685014612864,729.0,1.056231498538714,0.009995839766497115,4.895528748679531e-05,33.0
730.0,730.0,-2.633747847073923,730.0,1.0662521529260771,0.0100444892011485,4.833719779703556e-05,33.0
731.0,731.0,-2.6236788474275716,731.0,1.0763211525724286,0.010092519039121327,4.771612881078043e-05,33.0
732.0,732.0,-2.6135621236255577,732.0,1.0864378763744422,0.010139926319290676,4.7092118841053794e-05,33.0
733.0,733.0,-2.6033982997150593,733.0,1.0966017002849409,0.010186708118933331,4.646520638091008e-05,33.0
734.0,734.0,-2.593188002648611,734.0,1.106811997351389,0.010232861553910016,4.583543010362366e-05,33.0
735.0,735.0,-2.582931862245433,735.0,1.117068137754567,0.010278383778844592,4.5202828857920035e-05,33.0
736.0,736.0,-2.5726305111525742,736.0,1.127369488847426,0.010323271987296755,4.456744166198003e-05,33.0
737.0,737.0,-2.5622845848058913,737.0,1.137715415194109,0.010367523411929246,4.392930770582693e-05,33.0
738.0,738.0,-2.5518947213908603,738.0,1.14810527860914,0.01041113532468532,4.328846635132519e-05,33.0
739.0,739.0,-2.541461561803194,739.0,1.1585384381968058,0.010454105036955952,4.264495712214129e-05,33.0
740.0,740.0,-2.5309857496093207,740.0,1.1690142503906795,0.010496429899737226,4.199881970413407e-05,33.0
741.0,741.0,-2.5204679310066815,741.0,1.1795320689933186,0.010538107303798316,4.13500939474638e-05,33.0
742.0,742.0,-2.509908754783873,742.0,1.190091245216127,0.010579134679843099,4.0698819860276134e-05,33.0
743.0,743.0,-2.499308872280622,743.0,1.2006911277193781,0.010619509498665494,4.004503760443168e-05,33.0
744.0,744.0,-2.48866893734761,744.0,1.2113310626523905,0.010659229271302527,3.938878749509177e-05,33.0
745.0,745.0,-2.477989606306142,745.0,1.222010393693858,0.010698291549188844,3.8730110000981966e-05,33.0
746.0,746.0,-2.467271537907664,746.0,1.2327284620923362,0.010736693924310297,3.8069045738569844e-05,33.0
