s,x_right,y_right,x_left,y_left,psi_center,kappa_center,v_ref,x_centerline,y_centerline,lane_width,x_left_border,y_left_border,x_right_border,y_right_border
788.0,788.0,-1.9911624699777724,788.0,1.7088375300222278,0.0117280297510665,8.705635502160746e-06,33.0,788.0,-0.14116246997777226,3.7,787.9783036423455,3.558710300799864,788.0216963576545,-3.8410352407554087
789.0,789.0,-1.9794295486968851,789.0,1.7205704513031148,0.0117363742975366,7.982051769228336e-06,33.0,789.0,-0.12942954869688517,3.7,788.9782882059969,3.570443040970082,789.0217117940031,-3.829302138363852
790.0,790.0,-1.9676886435917689,790.0,1.7323113564082315,0.0117439949541357,7.2579762748647155e-06,33.0,790.0,-0.11768864359176867,3.7,789.9782741087538,3.582183780563357,790.0217258912462,-3.8175610677468947
791.0,791.0,-1.9559404788967505,791.0,1.7440595211032497,0.0117508912511742,6.5334536281778525e-06,33.0,791.0,-0.1059404788967504,3.7,790.9782613514847,3.5939317953861867,791.0217386485153,-3.805812753179688
792.0,792.0,-1.94418577929397,792.0,1.75581422070603,0.0117570627636057,5.8085284672181055e-06,33.0,792.0,-0.09418577929396998,3.7,791.9782499349753,3.605686360793399,792.0217500650247,-3.7940579193813395
793.0,793.0,-1.9324252698686688,793.0,1.767574730131331,0.0117625091110592,5.08324545461476e-06,33.0,793.0,-0.08242526986866894,3.6999999999999997,792.9782398599292,3.6174467517328526,793.0217601400708,-3.7822972914701904
794.0,794.0,-1.920659676064464,794.0,1.779340323935536,0.0117672299578562,4.357649273155386e-06,33.0,794.0,-0.070659676064464,3.7,793.9782311269671,3.6292122427901568,794.0217688730329,-3.7705315949190847
795.0,795.0,-1.908889723638604,795.0,1.7911102763613964,0.011771225013034,3.631784626051288e-06,33.0,795.0,-0.058889723638603786,3.7,794.9782237366269,3.640982108233406,795.0217762633731,-3.7587615555106133
796.0,796.0,-1.8971161386171929,796.0,1.8028838613828075,0.0117744940303637,2.905696232550772e-06,33.0,796.0,-0.04711613861719266,3.7,795.9782176893639,3.65275562205795,796.0217823106361,-3.7469878992923356
797.0,797.0,-1.8853396472504165,797.0,1.814660352749584,0.0117770368083644,2.179428825550736e-06,33.0,797.0,-0.03533964725041627,3.7,796.9782129855507,3.664532058031166,797.0217870144493,-3.7352113525319988
798.0,798.0,-1.8735609759677316,798.0,1.8264390240322688,0.011778853190316,1.4530271488769738e-06,33.0,798.0,-0.023560975967731435,3.7,797.9782096254772,3.6763106897372593,798.0217903745228,-3.7234326416727224
799.0,799.0,-1.861780851333068,799.0,1.838219148666932,0.0117799430642688,7.265359548706567e-07,33.0,799.0,-0.011780851333068054,3.7,798.9782076093503,3.688090790622062,799.0217923906497,-3.7116524932881982
800.0,800.0,-1.8500000000000003,800.0,1.85,0.0117803063630508,-8.673015543537974e-19,33.0,800.0,-1.1102230246251565e-16,3.7,799.9782069372941,3.6998716340378595,800.0217930627059,-3.6998716340378595
801.0,801.0,-1.8382191486669328,801.0,1.8617808513330676,0.0117799430642688,-7.265359548723913e-07,33.0,801.0,0.011780851333067388,3.7,800.9782076093503,3.711652493288198,801.0217923906497,-3.688090790622063
802.0,802.0,-1.8264390240322697,802.0,1.8735609759677303,0.011778853190316,-1.4530271488735043e-06,33.0,802.0,0.023560975967730324,3.7,801.9782096254772,3.723432641672721,802.0217903745228,-3.67631068973726
803.0,803.0,-1.8146603527495848,803.0,1.8853396472504156,0.0117770368083644,-2.179428825545532e-06,33.0,803.0,0.035339647250415385,3.7,802.9782129855507,3.735211352531998,803.0217870144493,-3.664532058031167
804.0,804.0,-1.802883861382808,804.0,1.897116138617192,0.0117744940303637,-2.905696232551639e-06,33.0,804.0,0.047116138617191994,3.7,803.9782176893639,3.7469878992923347,804.0217823106361,-3.652755622057951
805.0,805.0,-1.7911102763613973,805.0,1.9088897236386029,0.011771225013034,-3.631784626056492e-06,33.0,805.0,0.05888972363860279,3.7,804.9782237366269,3.7587615555106124,805.0217762633731,-3.640982108233407
806.0,806.0,-1.7793403239355368,806.0,1.9206596760644636,0.0117672299578562,-4.357649273160591e-06,33.0,806.0,0.07065967606446344,3.7,805.9782311269671,3.7705315949190847,806.0217688730329,-3.6292122427901576
807.0,807.0,-1.7675747301313316,807.0,1.9324252698686688,0.0117625091110592,-5.083245454616495e-06,33.0,807.0,0.0824252698686686,3.7,806.9782398599292,3.782297291470191,807.0217601400708,-3.6174467517328535
808.0,808.0,-1.755814220706031,808.0,1.9441857792939687,0.0117570627636057,-5.8085284675511495e-06,33.0,808.0,0.09418577929396887,3.6999999999999997,807.9782499349753,3.7940579193813377,808.0217500650247,-3.6056863607934
809.0,809.0,-1.7440595211032504,809.0,1.9559404788967496,0.0117508912511736,-6.533453628174384e-06,33.0,809.0,0.10594047889674962,3.7,808.9782613514847,3.805812753179687,809.0217386485153,-3.5939317953861876
810.0,810.0,-1.7323113564082335,810.0,1.9676886435917664,0.0117439949541357,-7.257976274195158e-06,33.0,810.0,0.11768864359176645,3.7,809.9782741087538,3.817561067746892,810.0217258912462,-3.5821837805633594
811.0,811.0,-1.7205704513031157,811.0,1.9794295486968847,0.0117363742975373,-7.982051769228336e-06,33.0,811.0,0.1294295486968845,3.7,810.9782882059969,3.8293021383638517,811.0217117940031,-3.5704430409700825
812.0,812.0,-1.7088375300222285,812.0,1.991162469977772,0.0117280297510665,-8.705635502486852e-06,33.0,812.0,0.1411624699777717,3.7,811.9783036423455,3.8410352407554083,812.0216963576545,-3.5587103007998646
813.0,813.0,-1.6971133163074257,813.0,2.0028866836925747,0.0117189618290324,-9.428682893178188e-06,33.0,813.0,0.15288668369257452,3.7,812.9783204168484,3.8527596511350355,813.0216795831516,-3.5469862837498862
814.0,814.0,-1.6853985333634325,814.0,2.014601466636568,0.0117091710903267,-1.0151149394856688e-05,33.0,814.0,0.16460146663656772,3.7,813.9783385284724,3.8644746462494997,814.0216614715276,-3.535271712976364
815.0,815.0,-1.6736939038132443,815.0,2.026306096186756,0.011698658138393,-1.0872990495226097e-05,33.0,815.0,0.17630609618675575,3.7,814.9783579761014,3.8761795034234705,815.0216420238986,-3.523567311049959
816.0,816.0,-1.6620001496535437,816.0,2.0379998503464565,0.0116874236211891,-1.1594161720497224e-05,33.0,816.0,0.1879998503464564,3.7,815.9783787585374,3.8878735006041207,816.0216212414626,-3.511873799911208
817.0,817.0,-1.6503179922101725,817.0,2.049682007789828,0.0116754682311472,-1.2314618637319871e-05,33.0,817.0,0.1996820077898278,3.7000000000000006,816.9784008744999,3.899555916405665,817.0215991255001,-3.5001919008260094
818.0,818.0,-1.6386481520936265,818.0,2.0613518479063737,0.0116627927051327,-1.3034316857321118e-05,33.0,818.0,0.21135184790637362,3.7,817.9784243226266,3.911226030153879,818.0215756773734,-3.488522334341132
819.0,819.0,-1.6269913491546153,819.0,2.073008650845385,0.0116493978243948,-1.3753212037095503e-05,33.0,819.0,0.2230086508453848,3.7,818.9784491014725,3.9228831219305604,819.0215508985275,-3.476865820239791
820.0,820.0,-1.6153483024396542,820.0,2.084651697560346,0.0116352844145256,-1.4471259880863234e-05,33.0,820.0,0.23465169756034587,3.7,819.9784752095113,3.9345264726179487,820.0215247904887,-3.465223077497257
821.0,821.0,-1.6037197301467068,821.0,2.0962802698532936,0.0116204533454056,-1.5188416147542123e-05,33.0,821.0,0.24628026985329343,3.7,820.9785026451343,3.9461553639431024,821.0214973548657,-3.4535948242365153
822.0,822.0,-1.5921063495808865,822.0,2.107893650419114,0.0116049055311483,-1.5904636650416406e-05,33.0,822.0,0.2578936504191137,3.7,821.9785314066512,3.9577690785222135,822.0214685933488,-3.4419817776839863
823.0,823.0,-1.5805088771102112,823.0,2.119491122889789,0.0115886419300462,-1.661987725694963e-05,33.0,823.0,0.26949112288978894,3.7,822.9785614922902,3.969366899904877,823.0214385077098,-3.430384654125299
824.0,824.0,-1.5689280281214135,824.0,2.1310719718785864,0.0115716635445161,-1.733409389569047e-05,33.0,824.0,0.28107197187858646,3.7,823.9785929001973,3.9809481126182957,824.0214070998027,-3.418804168861123
825.0,825.0,-1.5573645169758077,825.0,2.1426354830241925,0.0115539714210313,-1.804724255896708e-05,33.0,825.0,0.2926354830241924,3.7,824.9786256284378,3.9925120022114386,825.0213743715622,-3.407241036163054
826.0,826.0,-1.545819056965232,826.0,2.1541809430347683,0.0115355666500609,-1.8759279302992655e-05,33.0,826.0,0.30418094303476817,3.7,825.9786596749951,4.004057855299118,826.0213403250049,-3.395695969229582
827.0,827.0,-1.5342923602680418,827.0,2.1657076397319583,0.0115164503660027,-1.9470160252159407e-05,33.0,827.0,0.31570763973195826,3.7,826.9786950377716,4.015584959606021,827.0213049622284,-3.3841696801421044
828.0,828.0,-1.522785137905187,828.0,2.177214862094813,0.0114966237471133,-2.0179841601061998e-05,33.0,828.0,0.327214862094813,3.7,827.9787317145883,4.027092604010653,828.0212682854117,-3.372662879821027
829.0,829.0,-1.5112980996963448,829.0,2.188701900303655,0.0114760880154365,-2.088827961878919e-05,33.0,829.0,0.3387019003036552,3.7,828.9787697031858,4.038580078589236,829.0212302968142,-3.3611762779819254
830.0,830.0,-1.4998319542161416,830.0,2.2001680457838586,0.0114548444367258,-2.1595430648734337e-05,33.0,830.0,0.3501680457838585,3.7,829.9788090012232,4.050046674659505,830.0211909987768,-3.349710583091788
831.0,831.0,-1.4883874087504425,831.0,2.211612591249557,0.0114328943203729,-2.2301251112846542e-05,33.0,831.0,0.36161259124955725,3.6999999999999993,830.9788496062795,4.06149168482445,831.0211503937205,-3.338266502325335
832.0,832.0,-1.4769651692527177,832.0,2.2230348307472827,0.0114102390193209,-2.3005697515912438e-05,33.0,832.0,0.3730348307472825,3.7,831.9788915158526,4.072914403015975,832.0211084841474,-3.326844741521411
833.0,833.0,-1.4655659403005057,833.0,2.2344340596994945,0.011386879929985,-2.3708726445255205e-05,33.0,833.0,0.3844340596994944,3.7,832.9789347273606,4.084314124538464,833.0210652726394,-3.315446005139475
834.0,834.0,-1.4541904250519406,834.0,2.2458095749480598,0.0113628184921663,-2.4410294575053185e-05,33.0,834.0,0.3958095749480596,3.7,833.9789792381408,4.09569014611228,834.0210207618592,-3.3040709962161605
835.0,835.0,-1.4428393252023892,835.0,2.257160674797611,0.0113380561889633,-2.511035866840786e-05,33.0,835.0,0.40716067479761087,3.7,834.9790250454508,4.107041765917162,835.0209749545492,-3.2927204163219406
836.0,836.0,-1.4315133409411562,836.0,2.268486659058844,0.0113125945466819,-2.58088755815275e-05,33.0,836.0,0.41848665905884397,3.7,835.9790721464683,4.118368283635551,836.0209278535317,-3.2813949655178627
837.0,837.0,-1.420213170908302,837.0,2.279786829091698,0.0112864351347385,-2.650580226383897e-05,33.0,837.0,0.4297868290916981,3.7,836.9791205382909,4.129669000495795,837.0208794617091,-3.2700953423123993
838.0,838.0,-1.4089395121515442,838.0,2.291060487848456,0.01125957956557,-2.720109576043363e-05,33.0,838.0,0.441060487848456,3.7,837.979170217937,4.140943219315294,838.020829782063,-3.2588222436183822
839.0,839.0,-1.397693060083257,839.0,2.302306939916743,0.0112320294945314,-2.7894713219098924e-05,33.0,839.0,0.45230693991674287,3.7,838.9792211823456,4.15219024454352,839.0207788176544,-3.247576364710034
840.0,840.0,-1.3864745084375794,840.0,2.313525491562421,0.011203786619792,-2.8586611890124663e-05,33.0,840.0,0.46352549156242073,3.7,839.9792734283764,4.163409382304954,840.0207265716236,-3.2363583991801117
841.0,841.0,-1.375284549227621,841.0,2.32471545077238,0.0111748526822337,-2.927674912574086e-05,33.0,841.0,0.47471545077237964,3.700000000000001,840.97932695281,4.174599940441906,841.02067304719,-3.225169038897147
842.0,842.0,-1.3641238727027765,842.0,2.335876127297224,0.0111452294653479,-2.996508238710833e-05,33.0,842.0,0.48587612729722385,3.7000000000000006,841.9793817523484,4.185761228557241,842.0206182476516,-3.214008973962793
843.0,843.0,-1.3529931673061433,843.0,2.347006832693857,0.01111491879512,-3.065156924673707e-05,33.0,843.0,0.4970068326938568,3.7,842.9794378236152,4.196892558057,843.0205621763848,-3.202878892669286
844.0,844.0,-1.3418931196320636,844.0,2.3581068803679366,0.0110839225399211,-3.133616738874698e-05,33.0,844.0,0.5081068803679365,3.7,843.9794951631551,4.207993242192891,844.0205048368449,-3.1917794814570177
845.0,845.0,-1.3308244143837604,845.0,2.36917558561624,0.0110522426103926,-3.201883461309244e-05,33.0,845.0,0.5191755856162399,3.7000000000000006,844.9795537674349,4.219062596104691,845.0204462325651,-3.1807114248722117
846.0,846.0,-1.319787734331115,846.0,2.3802122656688853,0.011019880959329,-3.269952883715655e-05,33.0,846.0,0.5302122656688851,3.7,845.9796136328436,4.2300999368625085,846.0203863671564,-3.169675405524738
847.0,847.0,-1.3087837602685377,847.0,2.3912162397314627,0.0109868395815593,-3.337820810020165e-05,33.0,847.0,0.5412162397314625,3.7,846.9796747556921,4.241104583508953,847.0203252443079,-3.158672104046028
848.0,848.0,-1.2978131709729828,848.0,2.402186829027017,0.010953120513821,-3.405483056343328e-05,33.0,848.0,0.5521868290270172,3.7,847.979737132214,4.252075857101158,848.020262867786,-3.1477021990471235
849.0,849.0,-1.2868766431620755,849.0,2.413123356837924,0.0109187258346413,-3.472935451254304e-05,33.0,849.0,0.5631233568379241,3.6999999999999993,848.9798007585656,4.263013080752697,849.0201992414344,-3.1367663670768486
850.0,850.0,-1.2759748514523663,850.0,2.424025148547634,0.0108836576642061,-3.540173836412697e-05,33.0,850.0,0.5740251485476339,3.7,849.9798656308261,4.273915579675373,850.0201343691739,-3.125865282580105
851.0,851.0,-1.265108468317718,851.0,2.434891531682282,0.0108479181642284,-3.6071940665587125e-05,33.0,851.0,0.584891531682282,3.7,850.979931744998,4.2847826812208645,851.020068255002,-3.1149996178563004
852.0,852.0,-1.2542781640478289,852.0,2.4457218359521717,0.0108115095378172,-3.673992009506987e-05,33.0,852.0,0.5957218359521714,3.7000000000000006,851.9799990970071,4.295613714922256,852.0200009029929,-3.1041700430179135
853.0,853.0,-1.243484606706883,853.0,2.456515393293117,0.0107744340293461,-3.74056354673836e-05,33.0,853.0,0.6065153932931171,3.7,852.9800676827028,4.306408012535425,853.0199323172972,-3.093377225949191
854.0,854.0,-1.2327284620923369,854.0,2.4672715379076635,0.0107366939243109,-3.806904573826455e-05,33.0,854.0,0.6172715379076633,3.7,853.9801374978588,4.317164908080304,854.0198625021412,-3.0826218322649774
855.0,855.0,-1.222010393693857,855.0,2.477989606306143,0.0106982915491888,-3.87301100019256e-05,33.0,855.0,0.627989606306143,3.7,854.9802085381725,4.327883737881983,855.0197914618275,-3.0719045252696975
856.0,856.0,-1.2113310626523912,856.0,2.488668937347609,0.0106592292713013,-3.938878749509177e-05,33.0,856.0,0.6386689373476089,3.7,855.9802807992662,4.338563840611689,856.0197192007338,-3.061225965916472
857.0,857.0,-1.20069112771938,857.0,2.4993088722806203,0.0106195094986654,-4.004503760323826e-05,33.0,857.0,0.6493088722806202,3.7,856.9803542766867,4.349204557327617,857.0196457233133,-3.0505868127663773
858.0,858.0,-1.1900912452161276,858.0,2.5099087547838725,0.0105791346798442,-4.069881986024838e-05,33.0,858.0,0.6599087547838725,3.7,857.9804289659058,4.359805231515607,858.0195710340942,-3.0399877219478624
859.0,859.0,-1.1795320689933182,859.0,2.520467931006682,0.0105381073037983,-4.135009394862946e-05,33.0,859.0,0.6704679310066819,3.7,858.9805048623207,4.370365209129677,859.0194951376793,-3.0294293471163134
860.0,860.0,-1.1690142503906802,860.0,2.53098574960932,0.010496429899736,-4.199881970416183e-05,33.0,860.0,0.68098574960932,3.7,859.980581961254,4.380883838632404,860.019418038746,-3.018912339413764
861.0,861.0,-1.1585384381968076,861.0,2.5414615618031924,0.0104541050369559,-4.264495712094873e-05,33.0,861.0,0.6914615618031924,3.7,860.9806602579541,4.391360471035153,861.0193397420459,-3.0084373474287682
862.0,862.0,-1.1481052786091404,862.0,2.55189472139086,0.0104111353246865,-4.328846635160273e-05,33.0,862.0,0.7018947213908597,3.7,861.9807397475957,4.401794459938149,862.0192602524043,-2.998005017156429
863.0,863.0,-1.137715415194108,863.0,2.562284584805892,0.0103675234119286,-4.392930770674194e-05,33.0,863.0,0.7122845848058921,3.7,862.9808204252801,4.412185161570374,863.0191795747199,-2.9876159919585903
864.0,864.0,-1.1273694888474275,864.0,2.5726305111525725,0.0103232719872961,-4.456744166114741e-05,33.0,864.0,0.7226305111525725,3.7,863.9809022860347,4.422531934829332,864.0190977139653,-2.9772709125241876
865.0,865.0,-1.1170681377545677,865.0,2.5829318622454327,0.0102783837788457,-4.520282885761474e-05,33.0,865.0,0.7329318622454325,3.7,864.9809853248147,4.432834141320627,865.0190146751853,-2.966970416829762
866.0,866.0,-1.1068119973513884,866.0,2.593188002648612,0.01023286155391,-4.583543010476158e-05,33.0,866.0,0.7431880026486118,3.7,865.981069536502,4.443091145397376,866.018930463498,-2.9567151401001524
867.0,867.0,-1.0966017002849415,867.0,2.6033982997150584,0.0101867081189321,-4.646520638093784e-05,33.0,867.0,0.7533982997150585,3.7,866.9811549159066,4.453302314199462,867.0188450840934,-2.946505714769345
868.0,868.0,-1.086437876374444,868.0,2.613562123625556,0.0101399263192906,-4.7092118839860366e-05,33.0,868.0,0.763562123625556,3.7,867.9812414577661,4.463467017692616,868.0187585422339,-2.936342770441504
869.0,869.0,-1.0763211525724294,869.0,2.6236788474275707,0.0100925190391225,-4.771612881075268e-05,33.0,869.0,0.7736788474275706,3.7,868.9813291567468,4.4735846287073135,869.0186708432532,-2.9262269338521723
870.0,870.0,-1.066252152926077,870.0,2.6337478470739235,0.0100444892011485,-4.833719779822899e-05,33.0,870.0,0.7837478470739233,3.7,869.9814180074433,4.483654522977501,870.0185819925567,-2.916158828829654
871.0,871.0,-1.056231498538715,871.0,2.643768501461285,0.0099958397664959,-4.895528748649002e-05,33.0,871.0,0.7937685014612851,3.7,870.9815080043791,4.493676079179145,871.0184919956209,-2.9061390762565744
872.0,872.0,-1.0462598075315062,872.0,2.653740192468494,0.0099465737345155,-4.957035974598915e-05,33.0,872.0,0.8037401924684939,3.7,871.9815991420074,4.503648678968607,872.0184008579926,-2.896168294031619
873.0,873.0,-1.0363376950053214,873.0,2.663662304994679,0.0098966941425915,-5.018237663065648e-05,33.0,873.0,0.8136623049946787,3.7,872.9816914147107,4.513571707020817,873.0183085852893,-2.8862470970314593
874.0,874.0,-1.0264657730028026,874.0,2.6735342269971976,0.0098462040659631,-5.079130037773616e-05,33.0,874.0,0.8235342269971975,3.7,873.9817848168015,4.523444551067271,874.0182151831985,-2.876376097072876
875.0,875.0,-1.0166446504705977,875.0,2.6833553495294025,0.0097951066175356,-5.139709341808934e-05,33.0,875.0,0.8333553495294024,3.7,874.9818793425226,4.533266601933848,875.0181206574774,-2.8665559028750436
876.0,876.0,-1.0068749332218043,876.0,2.693125066778196,0.0097434049476812,-5.199971837514565e-05,33.0,876.0,0.8431250667781959,3.7,875.9819749860476,4.543037253578428,876.0180250139524,-2.856787120022036
877.0,877.0,-0.997157223898604,877.0,2.702842776101396,0.0096911022440519,-5.259913806304775e-05,33.0,877.0,0.852842776101396,3.7,876.982071741481,4.552755903128305,877.017928258519,-2.847070350925513
878.0,878.0,-0.9874921219350824,878.0,2.7125078780649177,0.0096382017313842,-5.319531549312815e-05,33.0,878.0,0.8625078780649176,3.7,877.9821696028589,4.562421950917435,878.0178303971411,-2.8374061947876
879.0,879.0,-0.977880223520255,879.0,2.722119776479745,0.0095847066712991,-5.378821387710738e-05,33.0,879.0,0.872119776479745,3.7,878.9822685641489,4.5720348005234595,879.0177314358511,-2.8277952475639694
880.0,880.0,-0.9683221215612908,880.0,2.731677878438709,0.0095306203621004,-5.4377796627849615e-05,33.0,880.0,0.8816778784387089,3.6999999999999997,879.9823686192507,4.581593858804539,880.0176313807493,-2.8182381019271214
881.0,881.0,-0.9588184056469422,881.0,2.741181594353058,0.009475946138573,-5.496402735965406e-05,33.0,881.0,0.8911815943530579,3.7,880.9824697619968,4.591098535935991,881.0175302380032,-2.808735347229875
882.0,882.0,-0.9493696620111746,882.0,2.750630337988825,0.009420687371781,-5.554686989159752e-05,33.0,882.0,0.9006303379888252,3.6999999999999997,881.9825719861524,4.600548245446701,882.0174280138476,-2.7992875694690507
883.0,883.0,-0.9399764734970016,883.0,2.7600235265029984,0.0093648474688589,-5.612628825394781e-05,33.0,883.0,0.9100235265029983,3.7,882.9826752854159,4.609942404255365,883.0173247145841,-2.789895351249369
884.0,884.0,-0.9306394195205347,884.0,2.769360580479465,0.0093084298727971,-5.6702246685880646e-05,33.0,884.0,0.9193605804794652,3.7,883.9827796534194,4.6192804327064865,884.0172203465806,-2.7805592717475562
885.0,885.0,-0.9213590760352492,885.0,2.778640923964751,0.0092514380622377,-5.7274709635295656e-05,33.0,885.0,0.928640923964751,3.7,884.982885083729,4.628561754606171,885.017114916271,-2.7712799066766687
886.0,886.0,-0.912136015496443,886.0,2.787863984503557,0.0091938755512605,-5.784364176793053e-05,33.0,886.0,0.937863984503557,3.7,885.9829915698455,4.637785797257728,886.0170084301545,-2.7620578282506143
887.0,887.0,-0.902970806825934,887.0,2.7970291931740663,0.0091357458891601,-5.8409007967103854e-05,33.0,887.0,0.9470291931740662,3.7,886.983099105204,4.646951991497039,887.016900894796,-2.7528936051489064
888.0,888.0,-0.8938640153769652,888.0,2.806135984623035,0.0090770526602327,-5.897077333213983e-05,33.0,888.0,0.9561359846230348,3.7,887.9832076831754,4.656059771727699,888.0167923168246,-2.743787802481629
889.0,889.0,-0.8848162028993318,889.0,2.8151837971006684,0.0090177994835568,-5.952890318288728e-05,33.0,889.0,0.9651837971006683,3.7,888.9833172970658,4.665108575955962,889.0166827029342,-2.734740981754626
890.0,890.0,-0.8758279275047254,890.0,2.8241720724952746,0.0089579900127703,-6.008336306534008e-05,33.0,890.0,0.9741720724952746,3.7,889.9834279401175,4.674097845825452,890.0165720598825,-2.725753700834902
891.0,891.0,-0.8668997436323085,891.0,2.8331002563676915,0.0088976279358403,-6.063411875012351e-05,33.0,891.0,0.9831002563676915,3.7,890.9835396055096,4.6830270266516445,891.0164603944904,-2.7168265139162617
892.0,892.0,-0.8580322020145221,892.0,2.841967797985478,0.008836716974843,-6.118113623182715e-05,33.0,892.0,0.991967797985478,3.7,891.9836522863574,4.691895567456129,892.0163477136426,-2.7079599714851734
893.0,893.0,-0.8492258496431011,893.0,2.850774150356899,0.0087752608857351,-6.172438173698276e-05,33.0,893.0,1.0007741503568988,3.7,892.9837659757139,4.700702921000645,893.0162340242861,-2.6991546202868473
894.0,894.0,-0.840481229735341,894.0,2.859518770264659,0.0087132634581179,-6.226382172580365e-05,33.0,894.0,1.009518770264659,3.7,893.9838806665701,4.709448543820882,894.0161193334299,-2.6904110032915636
895.0,895.0,-0.831798881700587,895.0,2.868201118299413,0.0086507285150049,-6.279942288976634e-05,33.0,895.0,1.0182011182994128,3.7,894.9839963518548,4.718131896260049,895.0160036481452,-2.6817296596612232
896.0,896.0,-0.8231793411069672,896.0,2.876820658893033,0.0085876599125905,-6.333115215418138e-05,33.0,896.0,1.0268206588930329,3.7,895.9841130244353,4.726752442502203,896.0158869755647,-2.6731111247161374
897.0,897.0,-0.814623139648345,897.0,2.885376860351655,0.0085240615400133,-6.38589766852109e-05,33.0,897.0,1.035376860351655,3.7,896.9842306771181,4.735309650605357,897.0157693228819,-2.664555929902047
898.0,898.0,-0.8061308051115288,898.0,2.893869194888471,0.0084599373191103,-6.438286388955533e-05,33.0,898.0,1.043869194888471,3.7,897.9843493026493,4.743802992534333,898.0156506973507,-2.6560646027573904
899.0,899.0,-0.7977028613437163,899.0,2.902297138656284,0.0083952912041805,-6.490278141297766e-05,33.0,899.0,1.052297138656284,3.7,898.9844688937148,4.752231944193377,899.0155311062852,-2.647637666880809
900.0,900.0,-0.7893398282201791,900.0,2.910660171779821,0.0083301271817426,-6.541869714516045e-05,33.0,900.0,1.060660171779821,3.7,899.9845894429409,4.7605959854585365,900.0154105570591,-2.6392756418988945
901.0,901.0,-0.7810422216121928,901.0,2.918957778387808,0.0082644492702889,-6.593057922466201e-05,33.0,901.0,1.0689577783878075,3.7000000000000006,900.9847109428946,4.768894600209794,901.0152890571054,-2.630979043434179
902.0,902.0,-0.7728105533552161,902.0,2.927189446644784,0.0081982615200326,-6.643839603694524e-05,33.0,902.0,1.077189446644784,3.7,901.9848333860843,4.777127276362944,902.0151666139157,-2.622748383073376
903.0,903.0,-0.7646453312173258,903.0,2.9353546687826744,0.0081315680126662,-6.694211621413284e-05,33.0,903.0,1.0853546687826743,3.7,902.9849567649603,4.785293505901227,903.0150432350397,-2.6145841683358784
904.0,904.0,-0.7565470588678831,904.0,2.943452941132117,0.0080643728611092,-6.744170864262657e-05,33.0,904.0,1.0934529411321168,3.7,903.9850810719147,4.7933927849067155,904.0149189280853,-2.606486902642482
905.0,905.0,-0.7485162358464725,905.0,2.951483764153528,0.0079966802092506,-6.793714246446738e-05,33.0,905.0,1.1014837641535278,3.7000000000000006,904.9852062992826,4.801424613591446,905.0147937007174,-2.5984570852843905
906.0,906.0,-0.7405533575320851,906.0,2.959446642467915,0.0079284942316952,-6.842838707537287e-05,33.0,906.0,1.109446642467915,3.7,905.9853324393421,4.809388496328287,906.0146675606579,-2.590495211392457
907.0,907.0,-0.7326589151125669,907.0,2.9673410848874333,0.007859819133509,-6.891541212653002e-05,33.0,907.0,1.1173410848874332,3.7,906.985459484315,4.817283941681561,907.014540515685,-2.5826017719066945
908.0,908.0,-0.7248333955543111,908.0,2.975166604445689,0.0077906591499619,-6.939818753200933e-05,33.0,908.0,1.1251666044456887,3.7,907.9855874263673,4.825110462437407,908.0144125736327,-2.5747772535460296
909.0,909.0,-0.7170772815722237,909.0,2.982922718427776,0.0077210185462591,-6.987668346735357e-05,33.0,909.0,1.1329227184277761,3.6999999999999993,908.9857162576092,4.83286757563388,909.0142837423908,-2.567022138778328
910.0,910.0,-0.7093910515999533,910.0,2.990608948400047,0.0076509016172862,-7.035087036787997e-05,33.0,910.0,1.1406089484000468,3.7,909.9858459700964,4.840554802590782,910.0141540299036,-2.5593369057906883
911.0,911.0,-0.701775179760368,911.0,2.998224820239632,0.0075803126873436,-7.082071893609484e-05,33.0,911.0,1.1482248202396321,3.7,910.9859765558298,4.848171668939239,911.0140234441702,-2.5517220284599746
912.0,912.0,-0.694230135836317,912.0,3.005769864163683,0.0075092561098773,-7.128620014316495e-05,33.0,912.0,1.155769864163683,3.7,911.9861080067567,4.855717704651012,912.0138919932433,-2.544177976323645
913.0,913.0,-0.6867563852416478,913.0,3.0132436147583523,0.0074377362672105,-7.174728522745091e-05,33.0,913.0,1.1632436147583523,3.7,912.9862403147706,4.863192444067527,913.0137596852294,-2.5367052145508233
914.0,914.0,-0.6793543889925053,914.0,3.020645611007495,0.0073657575702768,-7.220394569586857e-05,33.0,914.0,1.1706456110074948,3.7,913.9863734717122,4.870595425928652,914.0136265282878,-2.5293042039136626
915.0,915.0,-0.6720246036788831,915.0,3.027975396321117,0.0072933244583495,-7.265615332941524e-05,33.0,915.0,1.1779753963211168,3.7,914.9865074693699,4.87792619340119,915.0134925306301,-2.521975400758956
916.0,916.0,-0.6647674814364652,916.0,3.035232518563535,0.0072204413987639,-7.310388018503226e-05,33.0,916.0,1.1852325185635348,3.7,915.9866422994797,4.885184294107106,916.0133577005203,-2.5147192569800367
917.0,917.0,-0.6575834699187346,917.0,3.0424165300812653,0.0071471128866424,-7.354709859358298e-05,33.0,917.0,1.1924165300812652,3.7,916.9867779537268,4.892369280151479,917.0132220462732,-2.507536219988949
918.0,918.0,-0.6504730122693643,918.0,3.049526987730636,0.0070733434446211,-7.398578116171638e-05,33.0,918.0,1.199526987730636,3.7,917.9869144237448,4.899480708150168,918.0130855762552,-2.5004267326888963
